# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
346.34;719.74;-8.1476;0.0078041;8.1637;0.53865;-2798.2;-2.111;2798.2;-179.96;2.7849;0.53859;52;19.959;9.8099;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024214;1233894;0;94.755;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.19E-04;NaN;NaN;NaN;NaN;2.9634;9.6452;918.43;337.14;0.5;0.1855
346.84;715.66;-8.153;-0.010923;8.1488;0.1704;-2799.6;-2.1112;2799.6;-179.96;2.87;0.17005;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024169;1232038;0;94.446;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.37E-04;NaN;NaN;NaN;NaN;2.9269;9.6717;918.89;337.16;0.5;0.18552
347.34;711.59;-8.1505;0.0050521;8.1533;0.088064;-2801;-2.1113;2801;-179.96;2.826;0.087919;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024181;1233129;0;94.589;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.43E-04;NaN;NaN;NaN;NaN;2.7975;9.6982;919.34;337.18;0.5;0.18554
347.84;707.51;-8.146;0.008888;8.1558;0.355;-2802.4;-2.1114;2802.4;-179.96;2.6486;0.35489;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024187;1233904;0;94.684;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.40E-04;NaN;NaN;NaN;NaN;2.532;9.7247;919.8;337.19;0.5;0.18555
348.34;703.44;-8.1475;-0.0029283;8.1472;0.1625;-2803.7;-2.1115;2803.7;-179.96;2.7298;0.16247;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024161;1233003;0;94.522;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.27E-04;NaN;NaN;NaN;NaN;2.7841;9.7512;920.25;337.21;0.5;0.18557
348.84;699.37;-8.1458;0.003362;8.1477;0.062789;-2805.1;-2.1117;2805.1;-179.96;2.6985;0.062699;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024161;1233482;0;94.571;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.33E-04;NaN;NaN;NaN;NaN;2.6784;9.7776;920.71;337.22;0.5;0.18559
349.34;695.3;-8.1341;0.023536;8.1628;0.63571;-2806.5;-2.1118;2806.5;-179.96;3.0161;0.63528;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024205;1236183;0;94.962;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.31E-04;NaN;NaN;NaN;NaN;3.2253;9.8041;921.16;337.24;0.5;0.1856
349.84;691.23;-8.1248;0.018588;8.1673;0.88988;-2807.9;-2.1119;2807.9;-179.96;2.5713;0.88968;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024217;1237255;0;95.103;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.53E-04;NaN;NaN;NaN;NaN;2.2804;9.8306;921.62;337.26;0.5;0.18562
350.34;687.17;-8.1399;-0.030189;8.1328;0.43596;-2809.2;-2.1121;2809.2;-179.96;2.7887;0.43491;52;19.959;9.81;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024114;1232439;0;94.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.20E-04;NaN;NaN;NaN;NaN;2.9332;9.857;922.07;337.27;0.5;0.18564
350.84;683.1;-8.131;0.017795;8.1543;0.58684;-2810.6;-2.1122;2810.6;-179.96;2.4954;0.58657;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024176;1236097;0;94.877;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.36E-04;NaN;NaN;NaN;NaN;2.3035;9.8834;922.52;337.29;0.5;0.18566
351.34;679.03;-8.1376;-0.013288;8.1342;0.27604;-2811.8;-2.1123;2811.8;-179.96;2.6333;0.27572;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024115;1233449;0;94.448;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.16E-04;NaN;NaN;NaN;NaN;2.7249;9.9099;922.98;337.3;0.5;0.18568
351.84;674.96;-8.1331;0.0089276;8.1427;0.34823;-2813.2;-2.1125;2813.2;-179.96;2.8073;0.34811;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024139;1235146;0;94.684;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.25E-04;NaN;NaN;NaN;NaN;2.9224;9.9363;923.43;337.32;0.5;0.18569
352.34;670.9;-8.1191;0.02799;8.1598;0.79649;-2814.7;-2.1126;2814.7;-179.96;3.2053;0.796;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024189;1238131;0;95.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.37E-04;NaN;NaN;NaN;NaN;3.466;9.9627;923.89;337.34;0.5;0.18571
352.84;666.84;-8.1164;0.0055124;8.1519;0.88176;-2816.4;-2.1127;2816.4;-179.96;3.6462;0.88174;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024164;1237337;0;94.972;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.66E-04;NaN;NaN;NaN;NaN;3.9353;9.9891;924.34;337.35;0.5;0.18573
353.34;662.78;-8.1251;-0.017491;8.1323;0.61437;-2818.2;-2.1129;2818.2;-179.96;3.3391;0.61412;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024105;1234762;0;94.554;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.02E-04;NaN;NaN;NaN;NaN;3.1378;10.016;924.8;337.37;0.5;0.18575
353.69;659.91;-8.0943;0.087266;8.2072;1.4138;-2819.3;-2.113;2819.3;-179.96;2.8401;1.4111;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024326;1246541;0;96.342;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.77E-04;NaN;NaN;NaN;NaN;2.1813;10.042;925.25;337.38;0.35366;0.18576
354.19;655.86;-8.1293;-0.070113;8.1053;0.51366;-2820.6;-2.1131;2820.6;-179.96;2.5857;0.50885;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024023;1231339;0;93.99;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.37E-04;NaN;NaN;NaN;NaN;2.4178;10.061;925.57;337.4;0.5;0.18578
354.69;651.79;-8.1244;0.0099537;8.1335;0.31455;-2821.9;-2.1133;2821.9;-179.96;2.4285;0.31439;52;19.959;9.8101;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024105;1236021;0;94.683;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.22E-04;NaN;NaN;NaN;NaN;2.326;10.087;926.02;337.41;0.5;0.1858
355.19;647.73;-8.1235;0.001682;8.1284;0.30894;-2823.1;-2.1134;2823.1;-179.96;2.5829;0.30893;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024089;1235649;0;94.602;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.11E-04;NaN;NaN;NaN;NaN;2.6849;10.113;926.48;337.43;0.5;0.18581
355.69;643.67;-8.1228;0.0014761;8.1258;0.23591;-2824.4;-2.1135;2824.4;-179.96;2.465;0.23591;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024081;1235660;0;94.58;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.21E-04;NaN;NaN;NaN;NaN;2.3882;10.14;926.93;337.44;0.5;0.18583
356.19;639.61;-8.1198;0.0059569;8.1271;0.32094;-2825.6;-2.1136;2825.6;-179.96;2.3046;0.32088;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024083;1236248;0;94.647;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.13E-04;NaN;NaN;NaN;NaN;2.2001;10.166;927.38;337.46;0.5;0.18585
356.69;635.55;-8.1064;0.026885;8.1442;0.76307;-2826.8;-2.1138;2826.8;-179.96;2.6859;0.7626;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024133;1239250;0;95.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.03E-04;NaN;NaN;NaN;NaN;2.9346;10.193;927.84;337.48;0.5;0.18587
357.19;631.5;-8.1108;-0.0088458;8.1248;0.6618;-2828.2;-2.1139;2828.2;-179.96;3.0167;0.66174;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024074;1236703;0;94.67;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.27E-04;NaN;NaN;NaN;NaN;3.2338;10.219;928.29;337.49;0.5;0.18588
357.69;627.44;-8.1191;-0.016597;8.1108;0.018328;-2829.8;-2.114;2829.8;-179.96;3.0206;0.0077756;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024031;1234958;0;94.379;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.51E-04;NaN;NaN;NaN;NaN;3.0238;10.245;928.74;337.51;0.5;0.1859
358.19;623.39;-8.0992;0.039787;8.1459;0.80205;-2831.4;-2.1141;2831.4;-179.96;3.4211;0.80107;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024134;1240708;0;95.237;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.52E-04;NaN;NaN;NaN;NaN;3.6815;10.272;929.2;337.52;0.5;0.18592
358.69;619.33;-8.1137;-0.028978;8.1057;0.39465;-2833;-2.1143;2833;-179.96;3.2243;0.39359;52;19.959;9.8102;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024014;1234979;0;94.336;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.82E-04;NaN;NaN;NaN;NaN;3.0958;10.298;929.65;337.54;0.5;0.18593
359.19;615.28;-8.0962;0.03493;8.1409;0.80904;-2834.5;-2.1144;2834.5;-179.96;2.8202;0.80828;52;19.959;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024117;1240741;0;95.195;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.67E-04;NaN;NaN;NaN;NaN;2.5588;10.324;930.1;337.56;0.5;0.18595
359.69;611.23;-8.1144;-0.036376;8.0962;0.046566;-2836;-2.1146;2836;-179.96;2.8347;0.029072;52;19.959;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023984;1234327;0;94.19;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.35E-04;NaN;NaN;NaN;NaN;2.8449;10.351;930.56;337.57;0.5;0.18597
360.19;607.17;-8.1013;0.026095;8.1265;0.53975;-2837.3;-2.1147;2837.3;-179.96;2.5652;0.53912;52;19.959;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024072;1239342;0;94.933;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.38E-04;NaN;NaN;NaN;NaN;2.3906;10.377;931.01;337.59;0.5;0.18599
360.69;603.12;-8.1089;-0.015104;8.1024;0.15628;-2838.6;-2.1149;2838.6;-179.96;2.643;0.15555;52;19.959;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024;1236052;0;94.407;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.18E-04;NaN;NaN;NaN;NaN;2.6944;10.403;931.46;337.6;0.5;0.186
361.19;599.07;-8.1055;0.0067369;8.1097;0.13727;-2839.9;-2.115;2839.9;-179.96;2.7115;0.1371;52;19.959;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02402;1237565;0;94.615;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.24E-04;NaN;NaN;NaN;NaN;2.7568;10.43;931.91;337.62;0.5;0.18602
361.69;595.02;-8.0984;0.014271;8.1161;0.5016;-2841.4;-2.1151;2841.4;-179.96;2.9622;0.5014;52;19.958;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024038;1238939;0;94.801;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.28E-04;NaN;NaN;NaN;NaN;3.1258;10.456;932.37;337.64;0.5;0.18604
362.19;590.97;-8.0917;0.013333;8.1193;0.70698;-2842.8;-2.1153;2842.8;-179.96;2.6088;0.70685;52;19.958;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024046;1239820;0;94.913;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.46E-04;NaN;NaN;NaN;NaN;2.3801;10.482;932.82;337.65;0.5;0.18605
362.61;587.6;-8.0719;0.04759;8.1512;1.1986;-2843.7;-2.1154;2843.7;-179.96;2.1092;1.1977;52;19.958;9.8103;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02414;1245082;0;95.697;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.20E-04;NaN;NaN;NaN;NaN;1.6263;10.509;933.27;337.67;0.41715;0.18607
363.11;583.56;-8.0883;-0.032797;8.102;0.84504;-2844.9;-2.1155;2844.9;-179.96;2.5314;0.8444;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023993;1237898;0;94.576;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.87E-04;NaN;NaN;NaN;NaN;2.8069;10.531;933.65;337.68;0.5;0.18609
363.39;581.3;-8.0517;0.13072;8.2175;1.7884;-2845.7;-2.1155;2845.7;-179.96;3.03;1.7836;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024334;1255953;0;97.332;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.15E-04;NaN;NaN;NaN;NaN;3.9832;10.557;934.1;337.7;0.27958;0.18611
363.89;577.27;-8.0879;-0.072408;8.0844;0.8799;-2847.3;-2.1157;2847.3;-179.96;3.4685;0.87692;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023939;1235818;0;94.223;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.47E-04;NaN;NaN;NaN;NaN;3.7557;10.572;934.35;337.71;0.5;0.18612
364.39;573.22;-8.0918;-0.0077282;8.0985;0.49948;-2849.1;-2.1158;2849.1;-179.96;3.7182;0.49942;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02398;1238364;0;94.589;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.85E-04;NaN;NaN;NaN;NaN;3.8812;10.598;934.8;337.72;0.5;0.18614
364.89;569.18;-8.0851;0.013433;8.1089;0.63961;-2850.9;-2.116;2850.9;-179.96;3.3985;0.63947;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024009;1240353;0;94.87;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.07E-04;NaN;NaN;NaN;NaN;3.1921;10.624;935.26;337.74;0.5;0.18616
365.39;565.13;-8.0896;-0.0091421;8.0938;0.45728;-2852.5;-2.1161;2852.5;-179.96;3.1699;0.45719;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023964;1238445;0;94.555;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.79E-04;NaN;NaN;NaN;NaN;3.0219;10.65;935.71;337.75;0.5;0.18618
365.89;561.09;-8.0823;0.014744;8.1058;0.62296;-2854;-2.1163;2854;-179.96;2.8585;0.62278;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023998;1240675;0;94.873;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.61E-04;NaN;NaN;NaN;NaN;2.6577;10.677;936.16;337.77;0.5;0.18619
366.39;557.05;-8.0918;-0.018953;8.0823;0.028091;-2855.5;-2.1164;2855.5;-179.96;2.8688;0.020733;52;19.958;9.8104;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023927;1237462;0;94.359;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.37E-04;NaN;NaN;NaN;NaN;2.8762;10.703;936.61;337.78;0.5;0.18621
366.89;553.01;-8.0655;0.052566;8.1286;0.94499;-2856.8;-2.1166;2856.8;-179.96;2.3971;0.94352;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.024063;1244951;0;95.481;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.38E-04;NaN;NaN;NaN;NaN;2.0953;10.729;937.06;337.8;0.5;0.18623
367.39;548.97;-8.0885;-0.046;8.0705;0.34977;-2857.9;-2.1167;2857.9;-179.96;2.2237;0.34673;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02389;1236442;0;94.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.04E-04;NaN;NaN;NaN;NaN;2.1113;10.755;937.51;337.82;0.5;0.18624
367.89;544.93;-8.0792;0.018529;8.0976;0.46786;-2859.1;-2.1168;2859.1;-179.96;2.4575;0.46749;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023969;1240987;0;94.828;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.95E-04;NaN;NaN;NaN;NaN;2.609;10.782;937.96;337.83;0.5;0.18626
368.39;540.89;-8.0674;0.023646;8.108;0.83044;-2860.4;-2.1169;2860.4;-179.96;2.8725;0.8301;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023999;1242964;0;95.108;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.09E-04;NaN;NaN;NaN;NaN;3.14;10.808;938.42;337.85;0.5;0.18628
368.89;536.85;-8.0841;-0.033412;8.0696;0.23122;-2861.9;-2.1171;2861.9;-179.96;2.9869;0.22879;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023884;1237470;0;94.246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.37E-04;NaN;NaN;NaN;NaN;3.0619;10.834;938.87;337.86;0.5;0.1863
369.39;532.81;-8.0797;0.0087853;8.0846;0.10607;-2863.4;-2.1172;2863.4;-179.96;2.9341;0.10571;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023927;1240152;0;94.632;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.47E-04;NaN;NaN;NaN;NaN;2.9005;10.86;939.32;337.88;0.5;0.18631
369.89;528.78;-8.0667;0.025929;8.0999;0.69648;-2864.9;-2.1173;2864.9;-179.96;3.2821;0.696;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023972;1242904;0;95.029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.42E-04;NaN;NaN;NaN;NaN;3.5064;10.887;939.77;337.9;0.5;0.18633
370.39;524.74;-8.0738;-0.014148;8.0768;0.48947;-2866.5;-2.1175;2866.5;-179.96;3.0374;0.48927;52;19.958;9.8105;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023902;1239736;0;94.523;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.68E-04;NaN;NaN;NaN;NaN;2.8798;10.913;940.22;337.91;0.5;0.18635
370.89;520.7;-8.0756;-0.0036457;8.0752;0.18524;-2868;-2.1176;2868;-179.96;2.9448;0.1852;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023896;1239892;0;94.524;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.50E-04;NaN;NaN;NaN;NaN;2.8855;10.939;940.67;337.93;0.5;0.18637
371.39;516.67;-8.0621;0.027123;8.0956;0.69253;-2869.6;-2.1178;2869.6;-179.96;3.2908;0.692;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023956;1243413;0;95.039;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.43E-04;NaN;NaN;NaN;NaN;3.5135;10.965;941.12;337.94;0.5;0.18638
371.89;512.64;-8.0551;0.013934;8.0952;0.89279;-2871.1;-2.1179;2871.1;-179.96;2.8445;0.89268;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023953;1243741;0;95.066;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.69E-04;NaN;NaN;NaN;NaN;2.5589;10.992;941.57;337.96;0.5;0.1864
372.39;508.61;-8.0603;-0.010472;8.079;0.75524;-2872.6;-2.1181;2872.6;-179.96;3.2221;0.75517;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023904;1241641;0;94.722;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.34E-04;NaN;NaN;NaN;NaN;3.4658;11.018;942.02;337.98;0.5;0.18642
372.89;504.58;-8.0669;-0.013075;8.0685;0.44065;-2874.3;-2.1182;2874.3;-179.96;3.4423;0.44046;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023872;1240411;0;94.512;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.63E-04;NaN;NaN;NaN;NaN;3.585;11.044;942.47;337.99;0.5;0.18643
373.39;500.55;-8.0683;-0.0029538;8.0672;0.085753;-2876;-2.1184;2876;-179.96;3.3994;0.085702;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023867;1240595;0;94.518;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.81E-04;NaN;NaN;NaN;NaN;3.3724;11.07;942.92;338.01;0.5;0.18645
373.89;496.51;-8.0625;0.011654;8.0746;0.38796;-2877.6;-2.1185;2877.6;-179.96;3.2056;0.38778;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023888;1242126;0;94.728;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.78E-04;NaN;NaN;NaN;NaN;3.0815;11.096;943.37;338.02;0.5;0.18647
374.39;492.48;-8.0601;0.0048287;8.0717;0.46894;-2879.3;-2.1187;2879.3;-179.96;3.44;0.46892;52;19.958;9.8106;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.023878;1242073;0;94.698;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.62E-04;NaN;NaN;NaN;NaN;3.5913;11.123;943.83;338.04;0.5;0.18649
