# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
20.903;3275;6.6257;-9.9383;59.174;10.059;2105.2;2.122;2105.2;0.057754;58.802;1.5509;52;20.031;9.8021;0.047044;0.0048187;8.7866;-0.54455;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.833;0.18918;7583237;0;14.989;0.58139;0.58139;0.33533;0.1691;0.076954;0.013906;0.047934;-4.1111e-4;0;0;0;0;0.019561;0.0085952;140;153.94;6.1938;0.13495;NaN;-6.9377;668.5;327.09;0.05;0.1933
20.953;3275.4;6.1296;-9.9081;59.043;10.03;2108.2;2.1291;2108.2;0.057866;58.724;1.5565;52;20.031;9.8021;0.070308;0.0048187;8.9513;-0.43;9637.1;0;4.3355;0.088391;1897.1;1220.8;4.8306;0.18935;7.59e6;0;15.017;0.5814;0.58141;0.33533;0.16911;0.076959;0.020793;0.080659;2.9754e-4;0;0;0;0;0.020264;0.008581;140;153.94;5.75;0.13546;NaN;-6.9398;668.47;327.09;0.05;0.19364
21.003;3275.6;5.6342;-9.9072;58.916;10.026;2111.1;2.1363;2111.1;0.057979;58.646;1.542;52;20.031;9.8021;0.054733;0.0048187;9.1143;-0.44783;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8321;0.1885;7555900;0;14.881;0.58136;0.58136;0.33534;0.16908;0.076933;0.01618;0.056497;-2.493e-4;0;0;0;0;0.021198;0.0085671;140;153.94;5.2975;0.13558;NaN;-6.9417;668.45;327.09;0.05;0.19401
21.053;3275.9;5.1391;-9.8982;58.795;10.017;2114;2.1434;2114;0.058092;58.569;1.5378;52;20.031;9.8021;0.050028;0.0048187;9.2431;-0.39292;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.8326;0.18823;7544613;0;14.836;0.58134;0.58135;0.33535;0.16907;0.076925;0.014788;0.049434;1.4221e-4;0;0;0;0;0.021865;0.0085535;140;153.94;4.8381;0.13538;NaN;-6.9435;668.42;327.09;0.05;0.19438
21.103;3276.2;4.6444;-9.8887;58.677;10.008;2116.9;2.1505;2116.9;0.058204;58.493;1.538;52;20.031;9.8021;0.046139;0.0048187;9.3583;-0.31002;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.833;0.18822;7544055;0;14.834;0.58134;0.58135;0.33535;0.16907;0.076925;0.013637;0.043503;-3.663e-4;0;0;0;0;0.022416;0.0085401;140;153.94;4.3726;0.13493;NaN;-6.945;668.4;327.09;0.05;0.19476
21.153;3276.4;4.15;-9.8892;58.563;10.007;2119.9;2.1577;2119.9;0.058317;58.416;1.5309;52;20.031;9.8021;0.028887;0.0048187;9.4342;-0.1679;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8348;0.18781;7527661;0;14.77;0.58132;0.58132;0.33535;0.16906;0.076913;0.0085344;0.018851;2.9946e-4;0;0;0;0;0.02288;0.0085269;140;153.94;3.9024;0.1343;NaN;-6.9465;668.38;327.09;0.05;0.19533
21.203;3276.6;3.6558;-9.8799;58.454;9.9989;2122.8;2.1648;2122.8;0.05843;58.339;1.5376;52;20.031;9.8021;0.024911;0.0048187;9.4733;-0.0055229;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8352;0.1882;7542871;0;14.83;0.58134;0.58134;0.33535;0.16907;0.076924;0.0073594;0.012673;1.7515e-4;0;0;0;0;0.022976;0.008514;140;153.94;3.4296;0.13361;NaN;-6.9477;668.36;327.09;0.05;0.19587
21.253;3276.7;3.1619;-9.8744;58.348;9.9942;2125.7;2.172;2125.7;0.058543;58.262;1.543;52;20.031;9.8021;0.016043;0.0048187;9.4861;0.3013;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8362;0.18852;7555583;0;14.881;0.58136;0.58136;0.33534;0.16908;0.076934;0.0047387;-1.8261e-4;-2.1085e-4;0;0;0;0;0.02296;0.0085013;140;153.94;2.9554;0.13292;NaN;-6.9489;668.35;327.09;0.05;0.19648
21.303;3276.9;2.6679;-9.8857;58.247;10.002;2128.6;2.1792;2128.6;0.058656;58.186;1.521;52;20.031;9.8021;0.016161;0.0048189;-9.4335;0.85045;9637.1;0;4.3355;0.088391;1897.8;1220.8;4.836;0.18722;7503514;0;14.675;0.58129;0.58129;0.33536;0.16904;0.076895;0.004773;0.046028;4.1924e-5;0;0;0;0;-0.023022;0.0084888;140;153.94;2.4809;0.13296;NaN;-6.9498;668.34;327.09;0.05;0.19681
21.353;3277;2.1737;-9.881;58.15;9.9968;2131.5;2.1863;2131.5;0.058769;58.11;1.5175;52;20.031;9.8021;0.026436;0.0048189;-9.3416;0.24777;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8349;0.18699;7494159;0;14.638;0.58128;0.58128;0.33536;0.16903;0.076888;0.0078097;0.060554;2.5357e-4;0;0;0;0;-0.022631;0.0084767;140;153.94;2.0103;0.13399;NaN;-6.9506;668.33;327.09;0.05;0.19713
21.403;3277.1;1.6799;-9.8692;58.058;9.9853;2134.4;2.1935;2134.4;0.058882;58.034;1.5185;52;20.031;9.8021;0.027046;0.0048189;-9.2009;-0.13316;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8349;0.18702;7495359;0;14.643;0.58128;0.58128;0.33536;0.16903;0.076889;0.0079899;0.061051;-3.4132e-4;0;0;0;0;-0.021947;0.0084648;140;153.94;1.5466;0.13517;NaN;-6.9512;668.32;327.09;0.05;0.19746
21.453;3277.2;1.1868;-9.8539;57.97;9.9697;2137.3;2.2007;2137.3;0.058995;57.958;1.5149;52;20.031;9.8021;0.023178;0.0048189;-9.0551;-0.44759;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8353;0.18678;7485512;0;14.604;0.58127;0.58127;0.33536;0.16902;0.076881;0.0068464;0.054119;3.4883e-4;0;0;0;0;-0.021313;0.0084532;140;153.94;1.09;0.13623;NaN;-6.9517;668.31;327.09;0.05;0.19781
21.503;3277.2;0.69462;-9.8344;57.886;9.9493;2140.2;2.2079;2140.2;0.059108;57.882;1.5078;52;20.031;9.8021;0.013541;0.0048189;-8.9074;-0.93095;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8362;0.18632;7467112;0;14.532;0.58125;0.58125;0.33537;0.16901;0.076868;0.0039988;0.040281;-9.0338e-5;0;0;0;0;-0.020725;0.0084418;140;153.94;0.63961;0.13696;NaN;-6.952;668.31;327.09;0.05;0.19813
21.553;3277.3;0.20347;-9.811;57.807;9.9247;2143.1;2.2151;2143.1;0.059221;57.807;1.4985;52;20.031;9.8021;0.0020647;0.0048189;7.742;-4.3763;9637.1;0;4.3355;0.088391;1898;1220.8;4.8374;0.18574;7443915;0;14.441;0.58122;0.58122;0.33538;0.16899;0.07685;6.0956e-4;-0.01272;0.0053949;0;0;0;0;0.015754;0.0084307;140;153.94;0.19369;0.13716;NaN;-6.9521;668.31;327.09;0.05;0.19847
21.603;3277.2;-0.28644;-9.7854;57.733;9.8982;2146;2.2224;2146;0.059334;57.732;1.4901;52;20.031;9.8021;0.020295;0.0048189;8.8766;-0.38517;9637.1;0;4.3355;0.088391;1897.8;1220.8;4.8354;0.18523;7423489;0;14.361;0.58119;0.58119;0.33538;0.16897;0.076835;0.0059939;0.0082985;-1.1918e-4;0;0;0;0;0.020825;0.0084199;140;153.94;-0.25061;0.13756;NaN;-6.9521;668.31;327.09;0.05;0.19885
21.653;3277.2;-0.77512;-9.7625;57.663;9.8771;2148.9;2.2296;2148.9;0.059448;57.658;1.5002;52;20.031;9.8021;0.034764;0.0048189;8.92;-0.3994;9637.1;0;4.3355;0.088391;1897.6;1220.8;4.834;0.18588;7449399;0;14.463;0.58123;0.58123;0.33538;0.169;0.076854;0.010271;0.02921;5.0749e-4;0;0;0;0;0.020882;0.0084093;140;153.94;-0.69577;0.13795;NaN;-6.9519;668.31;327.09;0.05;0.19955
21.703;3277.2;-1.2628;-9.7436;57.596;9.8592;2151.8;2.2368;2151.8;0.059561;57.583;1.5051;52;20.031;9.8021;0.043858;0.0048189;9.0038;-0.37858;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.833;0.18621;7462791;0;14.515;0.58124;0.58125;0.33537;0.16901;0.076864;0.01296;0.041373;7.0334e-5;0;0;0;0;0.0212;0.0083989;140;153.94;-1.1442;0.13822;NaN;-6.9516;668.31;327.09;0.05;0.19989
21.753;3277.1;-1.7494;-9.724;57.534;9.8379;2154.6;2.2441;2154.6;0.059674;57.508;1.4928;52;20.031;9.8021;0.054742;0.0048189;9.1232;-0.19884;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8318;0.18551;7434702;0;14.405;0.58121;0.58121;0.33538;0.16898;0.076843;0.01618;0.05651;2.565e-4;0;0;0;0;0.021932;0.0083888;140;153.94;-1.5974;0.13832;NaN;-6.9511;668.32;327.09;0.05;0.20022
21.803;3277;-2.2354;-9.7141;57.476;9.8286;2157.5;2.2513;2157.5;0.059788;57.433;1.4961;52;20.032;9.8021;0.051672;0.0048189;9.2488;-0.19979;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8322;0.18575;7444329;0;14.443;0.58122;0.58122;0.33538;0.16899;0.076851;0.015272;0.051396;2.8144e-4;0;0;0;0;0.022482;0.0083789;140;153.94;-2.0569;0.1383;NaN;-6.9505;668.33;327.09;0.05;0.20055
21.853;3276.9;-2.7208;-9.7054;57.423;9.8194;2160.4;2.2586;2160.4;0.059901;57.358;1.4919;52;20.032;9.8021;0.047434;0.0048189;9.3614;-0.12013;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.8326;0.18553;7435879;0;14.409;0.58121;0.58121;0.33538;0.16898;0.076844;0.014018;0.044999;-3.4189e-5;0;0;0;0;0.023085;0.0083693;140;153.94;-2.5223;0.13818;NaN;-6.9497;668.34;327.09;0.05;0.2009
21.903;3276.7;-3.2058;-9.6927;57.374;9.8046;2163.3;2.2659;2163.3;0.060015;57.284;1.4769;52;20.032;9.8021;0.049429;0.0048189;9.4658;0.079423;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8323;0.18466;7401092;0;14.274;0.58117;0.58117;0.33539;0.16896;0.076818;0.014607;0.047068;-4.4579e-4;0;0;0;0;0.023826;0.0083599;140;153.94;-2.993;0.13801;NaN;-6.9487;668.35;327.09;0.05;0.20125
21.953;3276.6;-3.6901;-9.6791;57.329;9.7884;2166.1;2.2732;2166.1;0.060128;57.211;1.4591;52;20.032;9.8021;0.053222;0.0048189;9.5738;0.26935;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8318;0.18363;7359882;0;14.114;0.58112;0.58112;0.3354;0.16892;0.076788;0.015728;0.05172;-1.3713e-4;0;0;0;0;0.024647;0.0083509;140;153.94;-3.4691;0.13787;NaN;-6.9476;668.37;327.09;0.05;0.20156
22.003;3276.4;-4.1739;-9.6723;57.29;9.7802;2169;2.2805;2169;0.060241;57.138;1.4489;52;20.032;9.8021;0.047;0.0048189;9.6724;0.42493;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8324;0.18304;7336383;0;14.023;0.58109;0.58109;0.33541;0.16891;0.07677;0.013887;0.041678;3.4525e-4;0;0;0;0;0.02532;0.0083423;140;153.94;-3.9506;0.13789;NaN;-6.9463;668.38;327.09;0.05;0.20188
22.053;3276.1;-4.6572;-9.6632;57.255;9.7692;2171.8;2.2878;2171.8;0.060355;57.066;1.4349;52;20.032;9.8021;0.044378;0.0048189;9.7539;0.5665;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.8326;0.18223;7304114;0;13.899;0.58105;0.58105;0.33542;0.16888;0.076747;0.013111;0.036981;-5.2185e-4;0;0;0;0;0.025978;0.0083339;140;153.94;-4.437;0.13813;NaN;-6.9449;668.4;327.09;0.05;0.20219
22.103;3275.9;-5.1403;-9.6599;57.226;9.7647;2174.7;2.2951;2174.7;0.060468;56.994;1.4267;52;20.032;9.8021;0.033217;0.0048189;9.8047;0.78078;9637.1;0;4.3355;0.088391;1897.5;1220.8;4.8338;0.18175;7284903;0;13.825;0.58103;0.58103;0.33543;0.16887;0.076733;0.0098111;0.021372;2.9613e-4;0;0;0;0;0.026388;0.0083259;140;153.94;-4.9273;0.13859;NaN;-6.9433;668.42;327.09;0.05;0.20251
22.153;3275.6;-5.6235;-9.6679;57.2;9.7729;2177.5;2.3024;2177.5;0.060581;56.923;1.4291;52;20.032;9.8021;0.0054789;0.0048189;9.0467;3.8733;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8367;0.18186;7289712;0;13.843;0.58103;0.58103;0.33543;0.16887;0.076736;0.0016173;-0.014477;-0.0045779;0;0;0;0;0.022437;0.0083181;140;153.94;-5.4195;0.13918;NaN;-6.9415;668.45;327.09;0.05;0.20283
22.203;3275.3;-6.1072;-9.6776;57.178;9.7833;2180.4;2.3097;2180.4;0.060694;56.851;1.4344;52;20.032;9.8021;0.025734;0.004819;-9.7343;0.62224;9637.1;0;4.3355;0.088391;1897.6;1220.8;4.8346;0.18212;7300387;0;13.884;0.58104;0.58104;0.33542;0.16888;0.076744;0.0075998;0.062575;-1.8314e-4;0;0;0;0;-0.025903;0.0083105;140;153.94;-5.9099;0.13973;NaN;-6.9396;668.47;327.09;0.05;0.20321
22.253;3275;-6.5911;-9.681;57.161;9.7872;2183.2;2.317;2183.2;0.060807;56.779;1.4378;52;20.032;9.8021;0.047352;0.004819;-9.5784;0.14516;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8323;0.1823;7307714;0;13.911;0.58105;0.58106;0.33542;0.16888;0.076749;0.013991;0.093016;-1.5882e-4;0;0;0;0;-0.025031;0.0083032;140;153.94;-6.3935;0.14082;NaN;-6.9376;668.5;327.09;0.05;0.20352
22.303;3274.7;-7.0749;-9.6678;57.147;9.7735;2186;2.3243;2186.1;0.06092;56.708;1.4331;52;20.032;9.8021;0.045191;0.004819;-9.3773;-0.018928;9637.1;0;4.3355;0.088391;1897.4;1220.8;4.8325;0.18208;7299240;0;13.879;0.58104;0.58105;0.33542;0.16888;0.076742;0.013351;0.088194;-1.3446e-4;0;0;0;0;-0.024048;0.008296;140;153.94;-6.8673;0.14208;NaN;-6.9353;668.53;327.1;0.05;0.20387
22.353;3274.3;-7.5582;-9.6634;57.138;9.77;2188.9;2.3316;2188.9;0.061033;56.636;1.4392;52;20.032;9.8021;0.055976;0.004819;-9.1594;-0.21007;9637.1;0;4.3355;0.088391;1897.2;1220.8;4.8314;0.18247;7315108;0;13.939;0.58106;0.58107;0.33542;0.16889;0.076754;0.016542;0.10276;6.7033e-5;0;0;0;0;-0.022846;0.0082891;140;153.94;-7.331;0.1433;NaN;-6.933;668.56;327.1;0.05;0.2042
22.403;3273.9;-8.0406;-9.6304;57.133;9.7358;2191.7;2.339;2191.7;0.061146;56.564;1.4287;52;20.032;9.8021;0.025337;0.004819;-8.9633;-0.58501;9637.1;0;4.3355;0.088391;1897.6;1220.8;4.8346;0.18208;7299593;0;13.879;0.58104;0.58104;0.33542;0.16888;0.076742;0.0074825;0.05796;5.1235e-4;0;0;0;0;-0.021973;0.0082824;140;153.94;-7.7841;0.14424;NaN;-6.9304;668.6;327.1;0.05;0.20451
22.453;3273.5;-8.5215;-9.6056;57.132;9.7109;2194.5;2.3463;2194.5;0.061259;56.493;1.426;52;20.032;9.8021;0.0067355;0.004819;-8.5545;-2.3968;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8366;0.18212;7301623;0;13.887;0.58104;0.58104;0.33542;0.16888;0.076744;0.0019883;0.029698;0.0016392;0;0;0;0;-0.020004;0.008276;140;153.94;-8.2305;0.14471;NaN;-6.9277;668.63;327.1;0.05;0.20484
22.503;3273.1;-9.001;-9.5737;57.135;9.6783;2197.4;2.3537;2197.4;0.061372;56.422;1.4191;52;20.032;9.8021;0.022824;0.0048189;8.8505;-0.51923;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8349;0.18199;7296534;0;13.867;0.58104;0.58104;0.33542;0.16887;0.07674;0.0067399;0.011601;6.0019e-5;0;0;0;0;0.021444;0.0082699;140;153.94;-8.6739;0.14469;NaN;-6.9249;668.67;327.1;0.05;0.20516
22.553;3272.6;-9.4791;-9.5526;57.142;9.6573;2200.2;2.361;2200.2;0.061485;56.351;1.4183;52;20.032;9.8021;0.036161;0.0048189;8.9064;-0.27349;9637.1;0;4.3355;0.088391;1897.5;1220.8;4.8335;0.18215;7303365;0;13.892;0.58104;0.58105;0.33542;0.16888;0.076744;0.010682;0.029879;4.27e-4;0;0;0;0;0.021677;0.008264;140;153.94;-9.1182;0.14471;NaN;-6.9219;668.71;327.1;0.05;0.20557
22.603;3272.1;-9.9558;-9.5149;57.154;9.6181;2203;2.3684;2203;0.061598;56.28;1.4051;52;20.032;9.8021;0.074685;0.0048189;9.0387;-0.041749;9637.1;0;4.3355;0.088391;1896.9;1220.8;4.8294;0.18173;7287016;0;13.83;0.58102;0.58103;0.33543;0.16887;0.076732;0.022079;0.084291;1.36e-4;0;0;0;0;0.022428;0.0082584;140;153.94;-9.5664;0.14465;NaN;-6.9187;668.75;327.11;0.05;0.20591
22.653;3271.6;-10.431;-9.496;57.17;9.5987;2205.8;2.3758;2205.8;0.061711;56.21;1.4006;52;20.032;9.8021;0.085559;0.0048189;9.2456;0.015689;9637.1;0;4.3355;0.088391;1896.8;1220.8;4.8283;0.18168;7285237;0;13.822;0.58102;0.58104;0.33543;0.16886;0.076731;0.0253;0.098531;3.418e-4;0;0;0;0;0.02348;0.008253;140;153.94;-10.023;0.14455;NaN;-6.9154;668.8;327.11;0.05;0.20623
22.703;3271.1;-10.906;-9.5172;57.189;9.6221;2208.6;2.3832;2208.6;0.061825;56.14;1.4174;52;20.032;9.8021;0.036545;0.0048189;9.388;-0.02388;9637.1;0;4.3355;0.088391;1897.5;1220.8;4.8335;0.1825;7318656;0;13.95;0.58106;0.58106;0.33542;0.16889;0.076755;0.010795;0.028336;-3.6923e-4;0;0;0;0;0.023991;0.0082479;140;153.94;-10.49;0.14445;NaN;-6.912;668.84;327.11;0.05;0.20654
22.753;3270.5;-11.383;-9.5374;57.212;9.6444;2211.4;2.3906;2211.4;0.061938;56.068;1.4327;52;20.032;9.8021;0.010402;0.0048189;-9.3721;-0.19353;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8363;0.18321;7347189;0;14.059;0.5811;0.5811;0.33541;0.16891;0.076775;0.003071;0.038279;4.5657e-4;0;0;0;0;-0.023726;0.0082429;140;153.94;-10.96;0.14436;NaN;-6.9083;668.89;327.11;0.05;0.20688
22.803;3269.9;-11.859;-9.5205;57.239;9.6268;2214.2;2.398;2214.2;0.062051;55.997;1.4267;52;20.032;9.8021;0.0025783;0.0048189;-9.2009;1.3716;9637.1;0;4.3355;0.088391;1898;1220.8;4.8371;0.18304;7340994;0;14.034;0.58109;0.58109;0.33541;0.16891;0.07677;7.6109e-4;0.026807;-4.0074e-4;0;0;0;0;-0.022908;0.008238;140;153.94;-11.426;0.14426;NaN;-6.9046;668.94;327.11;0.05;0.20732
22.853;3269.3;-12.335;-9.5275;57.27;9.6351;2217;2.4054;2217;0.062164;55.925;1.4358;52;20.032;9.8021;0.030161;0.0048189;-9.1974;0.082974;9637.1;0;4.3355;0.088391;1897.6;1220.8;4.8342;0.1835;7359700;0;14.106;0.58111;0.58111;0.33541;0.16892;0.076784;0.0089087;0.06624;2.4273e-5;0;0;0;0;-0.022777;0.0082334;140;153.94;-11.889;0.14437;NaN;-6.9006;668.99;327.12;0.05;0.20786
22.903;3268.7;-12.812;-9.5285;57.304;9.6372;2219.8;2.4128;2219.8;0.062277;55.853;1.4432;52;20.032;9.8021;0.048959;0.0048189;-9.015;0.02331;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8323;0.18391;7376810;0;14.172;0.58113;0.58113;0.3354;0.16893;0.076796;0.014468;0.091295;-1.0045e-4;0;0;0;0;-0.021783;0.008229;140;153.94;-12.345;0.14457;NaN;-6.8965;669.05;327.12;0.05;0.20839
22.953;3268;-13.287;-9.4886;57.342;9.5956;2222.6;2.4202;2222.6;0.062391;55.781;1.429;52;20.032;9.8021;0.0080928;0.0048189;-8.8559;0.5673;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8366;0.18357;7363764;0;14.12;0.58111;0.58111;0.3354;0.16892;0.076786;0.0023893;0.032839;-1.347e-4;0;0;0;0;-0.021099;0.0082248;140;153.94;-12.791;0.14481;NaN;-6.8923;669.11;327.12;0.05;0.20897
23.003;3267.4;-13.761;-9.451;57.385;9.5566;2225.4;2.4277;2225.4;0.062504;55.71;1.4165;52;20.033;9.8021;0.029735;0.0048189;8.8554;0.22666;9637.1;0;4.3355;0.088391;1897.6;1220.8;4.8343;0.18334;7354979;0;14.086;0.5811;0.5811;0.33541;0.16892;0.076779;0.0087827;0.021074;4.816e-4;0;0;0;0;0.021149;0.0082209;140;153.94;-13.234;0.14512;NaN;-6.8879;669.16;327.12;0.05;0.20948
23.053;3266.7;-14.232;-9.3829;57.432;9.4846;2228.2;2.4351;2228.2;0.062617;55.64;1.3852;52;20.033;9.8021;0.11429;0.0048189;9.046;0.11241;9637.1;0;4.3355;0.088391;1896.4;1220.8;4.8253;0.18245;7319549;0;13.949;0.58106;0.58108;0.33542;0.16889;0.076753;0.033819;0.14083;3.819e-4;0;0;0;0;0.022286;0.0082174;140;153.94;-13.681;0.14548;NaN;-6.8833;669.23;327.13;0.05;0.2098
23.103;3265.9;-14.701;-9.3922;57.482;9.4952;2231;2.4426;2231;0.06273;55.571;1.3945;52;20.033;9.8021;0.082829;0.0048189;9.3146;0.099218;9637.1;0;4.3355;0.088391;1896.8;1220.8;4.8287;0.1829;7338347;0;14.021;0.58108;0.58109;0.33541;0.1689;0.076766;0.024493;0.094916;1.5388e-4;0;0;0;0;0.023511;0.0082141;140;153.94;-14.14;0.14604;NaN;-6.8786;669.29;327.13;0.05;0.21043
23.153;3265.2;-15.171;-9.4257;57.537;9.5314;2233.7;2.45;2233.7;0.062843;55.501;1.4156;52;20.033;9.8021;0.015705;0.0048189;9.4179;0.045918;9637.1;0;4.3355;0.088391;1897.8;1220.8;4.8358;0.18367;7369815;0;14.141;0.58112;0.58112;0.3354;0.16893;0.076789;0.0046376;-0.0013778;-1.0173e-4;0;0;0;0;0.023834;0.008211;140;153.94;-14.609;0.14672;NaN;-6.8738;669.35;327.13;0.05;0.21104
23.203;3264.4;-15.642;-9.4239;57.595;9.5298;2236.5;2.4575;2236.5;0.062956;55.43;1.4169;52;20.033;9.8021;0.001341;0.0048189;9.2462;-1.6727;9637.1;0;4.3355;0.088391;1898;1220.8;4.8373;0.18378;7374465;0;14.158;0.58112;0.58112;0.3354;0.16893;0.076792;3.9586e-4;-0.02116;9.1974e-4;0;0;0;0;0.022947;0.008208;140;153.94;-15.08;0.14743;NaN;-6.8688;669.42;327.14;0.05;0.21146
23.253;3263.6;-16.115;-9.4694;57.656;9.5792;2239.3;2.4649;2239.3;0.063069;55.358;1.4462;52;20.033;9.8021;0.08287;0.0048189;-9.2066;-0.13889;9637.1;0;4.3355;0.088391;1896.8;1220.8;4.8288;0.18476;7414380;0;14.313;0.58117;0.58118;0.33539;0.16896;0.076821;0.024508;0.14135;4.9504e-4;0;0;0;0;-0.02251;0.0082052;140;153.94;-15.546;0.14826;NaN;-6.8636;669.49;327.14;0.05;0.21183
23.303;3262.8;-16.589;-9.4828;57.721;9.5946;2242;2.4724;2242;0.063182;55.285;1.4607;52;20.033;9.8021;0.11984;0.0048189;-8.8176;-0.13156;9637.1;0;4.3355;0.088391;1896.3;1220.8;4.825;0.18535;7438779;0;14.407;0.5812;0.58123;0.33538;0.16898;0.076839;0.035472;0.19135;2.4669e-4;0;0;0;0;-0.020515;0.0082025;140;153.94;-15.997;0.14881;NaN;-6.8583;669.56;327.14;0.05;0.21218
23.353;3262;-17.062;-9.4323;57.789;9.5419;2244.8;2.4799;2244.8;0.063295;55.213;1.4426;52;20.033;9.8021;0.0645;0.0048189;-8.4669;-0.17915;9637.1;0;4.3355;0.088391;1897.1;1220.8;4.8308;0.18511;7429754;0;14.371;0.58119;0.5812;0.33539;0.16897;0.076832;0.019068;0.11063;-1.0522e-6;0;0;0;0;-0.018964;0.0082;140;153.94;-16.429;0.14902;NaN;-6.8528;669.63;327.15;0.05;0.21254
23.403;3261.1;-17.532;-9.3851;57.861;9.4931;2247.6;2.4874;2247.6;0.063408;55.141;1.428;52;20.033;9.8021;0.013848;0.0048189;-8.2855;-0.46361;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8361;0.18506;7428291;0;14.364;0.58119;0.58119;0.33539;0.16897;0.07683;0.0040892;0.0379;-3.884e-4;0;0;0;0;-0.018171;0.0081978;140;153.94;-16.847;0.14896;NaN;-6.8472;669.71;327.15;0.05;0.2129
23.453;3260.2;-18.001;-9.3567;57.937;9.4645;2250.3;2.4948;2250.3;0.063522;55.07;1.4241;52;20.033;9.8021;0.0092548;0.0048188;8.2696;-0.088813;9637.1;0;4.3355;0.088391;1897.9;1220.8;4.8366;0.18533;7440054;0;14.409;0.5812;0.5812;0.33538;0.16898;0.076838;0.0027327;-0.0043526;3.7236e-4;0;0;0;0;0.018046;0.0081959;140;153.94;-17.261;0.14855;NaN;-6.8414;669.79;327.15;0.05;0.21326
23.503;3259.3;-18.468;-9.3556;58.016;9.4651;2253.1;2.5023;2253.1;0.063635;54.998;1.4356;52;20.033;9.8021;0.0080658;0.0048188;-8.2229;0.42576;9637.1;0;4.3355;0.088391;1898;1220.8;4.8368;0.18602;7468348;0;14.519;0.58123;0.58123;0.33537;0.169;0.076859;0.0023816;0.029118;-1.0642e-4;0;0;0;0;-0.017711;0.0081942;140;153.94;-17.674;0.14787;NaN;-6.8355;669.87;327.16;0.05;0.21361
23.553;3258.4;-18.937;-9.3716;58.099;9.4843;2255.8;2.5099;2255.8;0.063748;54.926;1.4577;52;20.033;9.8021;0.050403;0.0048189;-8.0877;0.099864;9637.1;0;4.3355;0.088391;1897.3;1220.8;4.8324;0.18699;7507777;0;14.673;0.58128;0.58129;0.33536;0.16903;0.076888;0.014897;0.08885;4.3272e-4;0;0;0;0;-0.016957;0.0081926;140;153.94;-18.083;0.14724;NaN;-6.8294;669.95;327.16;0.05;0.21396
23.603;3257.4;-19.404;-9.3054;58.184;9.4151;2258.6;2.5174;2258.6;0.063861;54.854;1.433;52;20.033;9.8021;0.027091;0.0048188;7.9979;0.49603;9637.1;0;4.3355;0.088391;1897.7;1220.8;4.8349;0.1868;7501189;0;14.646;0.58127;0.58127;0.33536;0.16902;0.076882;0.008003;0.021742;-3.3882e-4;0;0;0;0;0.016614;0.0081912;140;153.94;-18.484;0.14685;NaN;-6.8232;670.03;327.16;0.05;0.21431
