# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
51.755;801.32;-144.71;-0.20891;145.91;0.39153;-2912.6;-6.1993;2912.6;-179.88;18.705;0.33113;52;19.957;9.8097;0.29903;0.0065199;-1.1509;6.4814e-4;11649;0;4.9398;0.091443;1899.2;1158.3;5.2918;0.43216;21863888;0;110.64;0.60406;0.60422;0.33025;0.18473;0.08907;0.091185;0.48214;-4.7959e-4;0;0;0;0;-6.0645e-5;0.013265;140;153.94;-83.471;-179.66;NaN;9.1414;909.77;336.84;0.027902;0.56516
51.783;797.29;-144.71;-0.22464;145.92;0.27493;-2913.1;-6.202;2913.1;-179.88;18.713;0.15851;52;19.957;9.8097;0.26214;0.0065195;2.7222;0.001598;11649;0;4.9398;0.091443;1899.7;1158.3;5.2955;0.43217;21872556;0;110.69;0.60406;0.60419;0.33025;0.18473;0.089071;0.079872;0.42273;3.9153e-4;0;0;0;0;3.3922e-4;0.013266;140;153.94;-83.494;-179.65;NaN;9.1676;910.22;336.85;0.031806;0.5656
51.815;792.68;-144.72;-0.29316;145.93;0.54704;-2913.7;-6.2052;2913.7;-179.88;18.709;0.46185;52;19.957;9.8097;0.12738;0.006519;5.7148;0.004126;11649;0;4.9398;0.091443;1901.6;1158.3;5.3093;0.43217;21881802;0;110.74;0.60406;0.60409;0.33025;0.18473;0.089071;0.0387;0.20404;-4.6352e-4;0;0;0;0;0.0014948;0.013267;140;153.94;-83.634;-179.65;NaN;9.1976;910.74;336.87;0.047709;0.56603
51.863;785.78;-144.74;-0.40215;145.94;1.5694;-2914.6;-6.21;2914.6;-179.88;18.66;1.517;52;19.957;9.8097;0.10467;0.0065191;-5.7744;0.0022379;11649;0;4.9398;0.091443;1902;1158.3;5.3116;0.43213;21894095;0;110.81;0.60405;0.60407;0.33025;0.18473;0.089068;0.031784;0.17036;7.2432e-5;0;0;0;0;-0.0015262;0.013267;140;153.94;-83.927;-179.63;NaN;9.2424;911.51;336.9;0.05;0.56646
51.913;778.54;-144.76;-0.44056;145.95;2.0251;-2915.5;-6.2149;2915.5;-179.88;18.57;1.9766;52;19.957;9.8098;0.20734;0.0065164;-1.7938;0.0022615;11649;0;4.9398;0.091443;1900.5;1158.3;5.3011;0.43208;21906331;0;110.89;0.60404;0.60412;0.33026;0.18472;0.089065;0.063102;0.33483;1.9919e-4;0;0;0;0;-1.4729e-4;0.013266;140;153.94;-84.124;-179.62;NaN;9.2895;912.32;336.93;0.04008;0.56688
51.953;772.74;-144.78;-0.42037;145.95;1.8927;-2916.3;-6.2189;2916.3;-179.88;18.492;1.8454;52;19.957;9.8098;0.17936;0.006517;2.1102;-6.1377e-4;11649;0;4.9398;0.091443;1900.9;1158.3;5.304;0.43209;21918503;0;110.97;0.60404;0.6041;0.33026;0.18472;0.089065;0.054555;0.28879;4.6514e-4;0;0;0;0;2.038e-4;0.013265;140;153.94;-84.115;-179.62;NaN;9.3272;912.96;336.95;0.046434;0.56732
51.999;766.01;-144.8;-0.37456;145.96;1.5503;-2917.1;-6.2235;2917.1;-179.88;18.412;1.5044;52;19.957;9.8098;0.10132;0.0065189;5.4867;-6.6649e-4;11649;0;4.9398;0.091443;1902;1158.3;5.312;0.4322;21937630;0;111.12;0.60406;0.60408;0.33025;0.18474;0.089073;0.030765;0.16206;4.727e-4;0;0;0;0;0.0013769;0.013265;140;153.94;-83.932;-179.63;NaN;9.3709;913.72;336.98;0.05;0.56776
52.049;758.77;-144.81;-0.18917;145.97;0.22892;-2918;-6.2284;2918;-179.88;18.381;0.12891;52;19.957;9.8098;0.24937;0.0065194;-3.3752;0.0022683;11649;0;4.9398;0.091443;1899.9;1158.3;5.2968;0.43212;21948591;0;111.19;0.60405;0.60417;0.33025;0.18473;0.089068;0.075959;0.40314;1.8347e-4;0;0;0;0;-5.2113e-4;0.013265;140;153.94;-83.679;-179.65;NaN;9.418;914.52;337.01;0.033201;0.5682
52.083;753.97;-144.82;-0.14178;145.98;0.52327;-2918.6;-6.2317;2918.7;-179.88;18.393;0.50369;52;19.957;9.8098;0.32839;0.0065198;1.4672;5.6531e-4;11649;0;4.9398;0.091443;1898.8;1158.3;5.2888;0.43208;21956130;0;111.25;0.60404;0.60424;0.33026;0.18472;0.089065;0.1002;0.5297;2.3321e-4;0;0;0;0;9.8476e-5;0.013266;140;153.94;-83.644;-179.65;NaN;9.4492;915.06;337.03;0.025259;0.56864
52.108;750.31;-144.82;-0.17921;145.98;0.24321;-2919.1;-6.2341;2919.1;-179.88;18.403;0.16442;52;19.957;9.8099;0.25494;0.0065207;5.1913;-6.3573e-4;11649;0;4.9398;0.091443;1899.8;1158.3;5.2963;0.43206;21962705;0;111.27;0.60404;0.60416;0.33026;0.18472;0.089063;0.077665;0.41028;-8.3226e-5;0;0;0;0;0.0012329;0.013266;140;153.94;-83.73;-179.65;NaN;9.473;915.47;337.04;0.032599;0.56906
52.14;745.59;-144.83;-0.30058;145.99;1.0272;-2919.7;-6.2373;2919.7;-179.88;18.391;0.98226;52;19.957;9.8099;0.0081782;0.0065208;7.3064;-0.079972;11649;0;4.9398;0.091443;1903.3;1158.3;5.3215;0.43209;21973597;0;111.33;0.60404;0.60404;0.33026;0.18472;0.089065;0.0024784;0.010887;-2.4652e-4;0;0;0;0;0.0024417;0.013267;140;153.94;-83.944;-179.63;NaN;9.5037;916;337.06;0.048899;0.56951
52.189;738.51;-144.85;-0.42582;146;2.3755;-2920.6;-6.2421;2920.6;-179.88;18.305;2.337;52;19.957;9.8099;0.2837;0.0065201;-3.5437;-0.0059766;11649;0;4.9398;0.091443;1899.4;1158.3;5.2933;0.43211;21989039;0;111.47;0.60405;0.6042;0.33026;0.18473;0.089067;0.086482;0.45873;-2.0895e-4;0;0;0;0;-5.742e-4;0.013266;140;153.94;-84.233;-179.62;NaN;9.5497;916.79;337.09;0.029108;0.56993
52.218;734.29;-144.86;-0.41884;146;2.3545;-2921.1;-6.245;2921.1;-179.88;18.235;2.317;52;19.957;9.8099;0.28076;0.0065209;0.66845;-0.0051092;11649;0;4.9398;0.091443;1899.4;1158.3;5.2936;0.43209;21996612;0;111.51;0.60404;0.60419;0.33026;0.18472;0.089065;0.085579;0.4532;6.4356e-5;0;0;0;0;2.0431e-5;0.013265;140;153.94;-84.275;-179.62;NaN;9.5771;917.26;337.1;0.02945;0.57054
52.248;730.02;-144.87;-0.35551;146.01;1.7296;-2921.7;-6.2479;2921.7;-179.88;18.175;1.6927;52;19.957;9.8099;0.14874;0.0065205;3.8179;-0.0077494;11649;0;4.9398;0.091443;1901.3;1158.3;5.3071;0.43205;22003455;0;111.53;0.60404;0.60408;0.33026;0.18472;0.089063;0.045211;0.23878;-1.4104e-4;0;0;0;0;6.6655e-4;0.013264;140;153.94;-84.204;-179.62;NaN;9.6049;917.74;337.12;0.044175;0.57098
52.292;723.62;-144.88;-0.23015;146.01;0.57561;-2922.5;-6.2522;2922.5;-179.88;18.126;0.5276;52;19.957;9.8099;0.10138;0.0065205;-4.2729;-0.0061025;11649;0;4.9398;0.091443;1902;1158.3;5.3119;0.43202;22014654;0;111.59;0.60403;0.60405;0.33026;0.18471;0.08906;0.030785;0.16463;-3.0026e-4;0;0;0;0;-8.3489e-4;0.013264;140;153.94;-84.007;-179.63;NaN;9.6465;918.45;337.14;0.05;0.57149
52.342;716.38;-144.89;-0.18166;146.02;0.25716;-2923.4;-6.257;2923.4;-179.88;18.114;0.18203;52;19.957;9.81;0.17754;0.0065198;-0.35239;0.0017009;11649;0;4.9398;0.091443;1900.9;1158.3;5.3041;0.43204;22030736;0;111.72;0.60404;0.6041;0.33026;0.18472;0.089062;0.053997;0.28652;2.1877e-4;0;0;0;0;-5.677e-6;0.013264;140;153.94;-83.887;-179.64;NaN;9.6935;919.26;337.17;0.046491;0.57192
52.389;709.64;-144.9;-0.22548;146.03;0.70185;-2924.2;-6.2615;2924.2;-179.88;18.096;0.66464;52;19.957;9.81;0.075067;0.0065194;2.6814;-0.0061126;11649;0;4.9398;0.091443;1902.4;1158.3;5.3147;0.43207;22045637;0;111.81;0.60404;0.60405;0.33026;0.18472;0.089064;0.022781;0.12097;3.145e-4;0;0;0;0;3.286e-4;0.013265;140;153.94;-83.95;-179.64;NaN;9.7373;920.01;337.2;0.05;0.57245
52.439;702.4;-144.91;-0.29157;146.03;1.4125;-2925.1;-6.2664;2925.1;-179.88;18.043;1.3821;52;19.957;9.81;0.079255;0.0065195;-2.5079;-0.0090866;11649;0;4.9398;0.091443;1902.3;1158.3;5.3142;0.43208;22060861;0;111.92;0.60404;0.60405;0.33026;0.18472;0.089065;0.024054;0.12795;2.6219e-4;0;0;0;0;-2.8739e-4;0.013264;140;153.94;-84.094;-179.63;NaN;9.7844;920.82;337.23;0.05;0.57293
52.489;695.15;-144.93;-0.25298;146.04;1.07;-2926;-6.2712;2926;-179.88;17.978;1.0397;52;19.957;9.81;0.010608;0.0065191;-0.92369;-0.019191;11649;0;4.9398;0.091443;1903.3;1158.3;5.3213;0.43197;2.207e7;0;111.95;0.60402;0.60402;0.33026;0.18471;0.089057;0.0032149;0.017616;-3.1425e-4;0;0;0;0;-3.8999e-5;0.013264;140;153.94;-84.172;-179.62;NaN;9.8315;921.63;337.26;0.05;0.57344
52.539;687.9;-144.94;-0.2725;146.05;1.3541;-2926.9;-6.276;2926.9;-179.88;17.923;1.3264;52;19.957;9.81;0.071346;0.0065193;-0.3821;-0.0055028;11649;0;4.9398;0.091443;1902.4;1158.3;5.315;0.43199;22085574;0;112.06;0.60403;0.60404;0.33026;0.18471;0.089058;0.02165;0.1153;-4.4893e-4;0;0;0;0;-6.6717e-6;0.013263;140;153.94;-84.211;-179.63;NaN;9.8786;922.44;337.29;0.05;0.57388
52.589;680.66;-144.95;-0.23448;146.05;1.0457;-2927.8;-6.2808;2927.8;-179.88;17.861;1.0191;52;19.957;9.8101;0.0065352;0.0065189;0.98134;-0.025539;11649;0;4.9398;0.091443;1903.4;1158.3;5.3217;0.43196;22098678;0;112.14;0.60402;0.60402;0.33026;0.18471;0.089056;0.0019803;0.010087;-4.0878e-4;0;0;0;0;4.4007e-5;0.013263;140;153.94;-84.189;-179.63;NaN;9.9257;923.25;337.31;0.05;0.57432
52.639;673.41;-144.97;-0.18857;146.06;0.66188;-2928.7;-6.2856;2928.7;-179.88;17.821;0.63445;52;19.957;9.8101;0.074588;0.0065195;0.021909;-3.2474e-4;11649;0;4.9398;0.091443;1902.4;1158.3;5.3147;0.43191;22111092;0;112.22;0.60401;0.60402;0.33026;0.1847;0.089053;0.022635;0.1207;-1.769e-4;0;0;0;0;2.1936e-8;0.013262;140;153.94;-84.158;-179.63;NaN;9.9728;924.06;337.34;0.05;0.57475
52.689;666.16;-144.97;-0.19329;146.06;0.77341;-2929.6;-6.2904;2929.6;-179.88;17.788;0.74887;52;19.957;9.8101;0.049319;0.0065207;1.7324;-7.7358e-4;11649;0;4.9398;0.091443;1902.7;1158.3;5.3173;0.43189;22124450;0;112.3;0.60401;0.60401;0.33026;0.1847;0.089051;0.014959;0.079662;6.6804e-5;0;0;0;0;1.3714e-4;0.013262;140;153.94;-84.205;-179.63;NaN;10.02;924.87;337.37;0.05;0.57517
52.739;658.91;-144.99;-0.23324;146.07;1.2527;-2930.5;-6.2952;2930.5;-179.88;17.739;1.2308;52;19.957;9.8101;0.053833;0.0065201;-1.7093;-0.0027974;11649;0;4.9398;0.091443;1902.7;1158.3;5.3168;0.43189;22139136;0;112.4;0.60401;0.60401;0.33026;0.1847;0.089051;0.016329;0.087178;-3.7366e-4;0;0;0;0;-1.3349e-4;0.013262;140;153.94;-84.301;-179.62;NaN;10.067;925.68;337.4;0.05;0.57563
52.789;651.66;-145;-0.24883;146.07;1.505;-2931.4;-6.3;2931.4;-179.88;17.669;1.4843;52;19.957;9.8102;0.10722;0.0065189;0.45258;-5.7641e-4;11649;0;4.9398;0.091443;1901.9;1158.3;5.3113;0.4319;22154477;0;112.51;0.60401;0.60403;0.33026;0.1847;0.089052;0.032561;0.17274;-4.5671e-4;0;0;0;0;9.3559e-6;0.013261;140;153.94;-84.336;-179.62;NaN;10.114;926.49;337.43;0.05;0.57605
52.839;644.41;-145.01;-0.20087;146.07;1.0948;-2932.3;-6.3047;2932.3;-179.88;17.603;1.0762;52;19.957;9.8102;0.019995;0.0065205;2.2179;0.0098655;11649;0;4.9398;0.091443;1903.2;1158.3;5.3203;0.43189;22168549;0;112.6;0.60401;0.60401;0.33026;0.1847;0.089052;0.0060607;0.032467;8.265e-5;0;0;0;0;2.2466e-4;0.01326;140;153.94;-84.26;-179.63;NaN;10.161;927.3;337.46;0.05;0.57647
52.889;637.16;-145.02;-0.12338;146.08;0.39684;-2933.1;-6.3095;2933.1;-179.88;17.568;0.37718;52;19.957;9.8102;0.12774;0.0065205;-0.83538;0.0014503;11649;0;4.9398;0.091443;1901.6;1158.3;5.3092;0.43183;2.218e7;0;112.67;0.604;0.60403;0.33026;0.18469;0.089048;0.038809;0.20613;3.6147e-4;0;0;0;0;-3.1875e-5;0.01326;140;153.94;-84.17;-179.63;NaN;10.208;928.11;337.49;0.05;0.57691
52.939;629.91;-145.02;-0.11006;146.08;0.31257;-2934;-6.3142;2934;-179.88;17.554;0.29255;52;19.957;9.8102;0.14347;0.0065195;2.8201;0.0012889;11649;0;4.9398;0.091443;1901.4;1158.3;5.3076;0.43177;22191340;0;112.73;0.60399;0.60403;0.33027;0.18468;0.089043;0.0436;0.23138;2.8011e-4;0;0;0;0;3.6331e-4;0.01326;140;153.94;-84.22;-179.63;NaN;10.256;928.92;337.51;0.05;0.57733
52.989;622.66;-145.03;-0.19447;146.08;1.2221;-2934.9;-6.3189;2934.9;-179.88;17.519;1.2065;52;19.957;9.8102;0.051841;0.00652;-4.1765;-0.0065082;11649;0;4.9398;0.091443;1902.7;1158.3;5.317;0.43175;22205257;0;112.82;0.60399;0.60399;0.33027;0.18468;0.089042;0.015724;0.08427;1.6666e-4;0;0;0;0;-7.9677e-4;0.01326;140;153.94;-84.415;-179.62;NaN;10.303;929.73;337.54;0.05;0.57776
53.039;615.41;-145.04;-0.22034;146.09;1.5656;-2935.8;-6.3237;2935.8;-179.88;17.445;1.55;52;19.957;9.8103;0.12748;0.0065202;-1.4902;-0.0045244;11649;0;4.9398;0.091443;1901.6;1158.3;5.3092;0.43169;22216925;0;112.89;0.60398;0.60401;0.33027;0.18467;0.089038;0.03873;0.206;-2.0575e-4;0;0;0;0;-1.0144e-4;0.013259;140;153.94;-84.562;-179.61;NaN;10.35;930.54;337.57;0.05;0.57818
53.089;608.15;-145.05;-0.25729;146.09;2.0989;-2936.6;-6.3284;2936.6;-179.88;17.356;2.0831;52;19.957;9.8103;0.23539;0.0065201;2.8014;-9.5668e-5;11649;0;4.9398;0.091443;1900.1;1158.3;5.2982;0.43179;22236503;0;113.06;0.60399;0.6041;0.33026;0.18468;0.089045;0.071676;0.37929;-3.1817e-4;0;0;0;0;3.5827e-4;0.013257;140;153.94;-84.538;-179.61;NaN;10.397;931.35;337.6;0.034702;0.5786
53.123;603.12;-145.06;-0.17859;146.09;1.3041;-2937.2;-6.3316;2937.2;-179.88;17.292;1.2918;52;19.957;9.8103;0.067517;0.0065201;5.9156;0.0075166;11649;0;4.9398;0.091443;1902.5;1158.3;5.3154;0.43178;22246247;0;113.1;0.60399;0.604;0.33026;0.18468;0.089044;0.020486;0.10709;-1.6178e-4;0;0;0;0;0.0015975;0.013256;140;153.94;-84.378;-179.62;NaN;10.43;931.91;337.62;0.05;0.57903
53.173;595.87;-145.06;-0.018613;146.09;0.21129;-2938.1;-6.3363;2938.1;-179.88;17.271;0.21047;52;19.957;9.8103;0.2499;0.0065209;-3.0614;0.004672;11649;0;4.9398;0.091443;1899.9;1158.3;5.2967;0.43171;22257146;0;113.18;0.60398;0.60409;0.33027;0.18467;0.089039;0.076119;0.40368;3.598e-4;0;0;0;0;-4.2791e-4;0.013256;140;153.94;-84.126;-179.64;NaN;10.477;932.73;337.65;0.032569;0.57948
53.206;591.14;-145.06;0.009355;146.09;0.43217;-2938.7;-6.3394;2938.7;-179.88;17.283;0.43207;52;19.957;9.8103;0.29603;0.0065197;1.48;0.0054219;11649;0;4.9398;0.091443;1899.2;1158.3;5.292;0.43167;22264703;0;113.23;0.60397;0.60413;0.33027;0.18467;0.089037;0.090257;0.47721;-4.5808e-4;0;0;0;0;1.0001e-4;0.013256;140;153.94;-84.098;-179.64;NaN;10.508;933.25;337.67;0.02754;0.5799
53.233;587.15;-145.06;-0.021356;146.09;0.13894;-2939.1;-6.3419;2939.1;-179.88;17.292;0.13728;52;19.957;9.8104;0.23262;0.0065195;5.1567;0.010551;11649;0;4.9398;0.091443;1900.1;1158.3;5.2984;0.43163;22270565;0;113.25;0.60396;0.60406;0.33027;0.18466;0.089034;0.070828;0.37441;4.1422e-4;0;0;0;0;0.0012143;0.013257;140;153.94;-84.192;-179.64;NaN;10.534;933.7;337.68;0.035091;0.58049
53.268;582.06;-145.07;-0.12178;146.09;0.88177;-2939.7;-6.3452;2939.8;-179.88;17.281;0.87332;52;19.957;9.8104;0.017391;0.0065198;7.5268;0.10843;11649;0;4.9398;0.091443;1903.2;1158.3;5.3205;0.4316;22279149;0;113.29;0.60396;0.60396;0.33027;0.18466;0.089031;0.0052709;0.025832;-1.4059e-4;0;0;0;0;0.0025871;0.013257;140;153.94;-84.425;-179.63;NaN;10.567;934.27;337.7;0.05;0.58102
53.318;574.8;-145.08;-0.23142;146.09;2.1666;-2940.6;-6.3499;2940.6;-179.88;17.2;2.1542;52;19.957;9.8104;0.25533;0.0065204;-3.9287;0.0035126;11649;0;4.9398;0.091443;1899.8;1158.3;5.2961;0.43156;22291886;0;113.39;0.60395;0.60407;0.33027;0.18465;0.089029;0.07778;0.41274;-2.7045e-4;0;0;0;0;-7.0483e-4;0.013255;140;153.94;-84.735;-179.6;NaN;10.614;935.08;337.73;0.031796;0.58147
53.35;570.19;-145.08;-0.22731;146.09;2.1732;-2941.2;-6.3528;2941.2;-179.88;17.129;2.1612;52;19.957;9.8104;0.25859;0.0065208;0.26222;0.0017386;11649;0;4.9398;0.091443;1899.7;1158.3;5.2958;0.43152;22299036;0;113.43;0.60394;0.60407;0.33027;0.18465;0.089026;0.078777;0.41676;-3.9148e-4;0;0;0;0;3.1402e-6;0.013254;140;153.94;-84.793;-179.6;NaN;10.644;935.59;337.75;0.031477;0.58194
53.382;565.62;-145.09;-0.17138;146.09;1.5652;-2941.7;-6.3557;2941.7;-179.88;17.07;1.5558;52;19.957;9.8104;0.13291;0.0065213;3.4031;0.0065759;11649;0;4.9398;0.091443;1901.5;1158.3;5.3086;0.43147;22305665;0;113.45;0.60394;0.60397;0.33027;0.18464;0.089023;0.040382;0.21363;1.4987e-4;0;0;0;0;5.2897e-4;0.013253;140;153.94;-84.73;-179.6;NaN;10.673;936.1;337.77;0.047216;0.58243
53.429;558.77;-145.1;-0.033322;146.09;0.12622;-2942.5;-6.3601;2942.5;-179.88;17.029;0.12174;52;19.957;9.8104;0.16722;0.0065212;-3.1073;0.0021077;11649;0;4.9398;0.091443;1901;1158.3;5.305;0.43137;22313993;0;113.48;0.60392;0.60397;0.33028;0.18463;0.089015;0.050842;0.27029;1.3123e-4;0;0;0;0;-4.4114e-4;0.013252;140;153.94;-84.551;-179.61;NaN;10.718;936.87;337.79;0.048504;0.58291
53.477;551.73;-145.09;0.033753;146.09;0.53674;-2943.3;-6.3646;2943.3;-179.88;17.045;0.53567;52;19.957;9.8105;0.30132;0.006518;3.1317;0.0022247;11649;0;4.9398;0.091443;1899.1;1158.3;5.2913;0.43125;22321709;0;113.53;0.6039;0.60406;0.33028;0.18461;0.089007;0.091876;0.48603;-3.533e-4;0;0;0;0;4.4829e-4;0.013253;140;153.94;-84.542;-179.61;NaN;10.764;937.66;337.82;0.026966;0.58338
53.504;547.82;-145.09;-0.0034793;146.09;0.16861;-2943.8;-6.3671;2943.8;-179.88;17.056;0.16857;52;19.957;9.8105;0.22196;0.0065174;6.7425;0.0058445;11649;0;4.9398;0.091443;1900.3;1158.3;5.2994;0.43119;22326482;0;113.54;0.60389;0.60398;0.33028;0.1846;0.089003;0.067562;0.35589;9.3824e-5;0;0;0;0;0.0020784;0.013253;140;153.94;-84.678;-179.61;NaN;10.789;938.09;337.84;0.03682;0.58382
53.541;542.48;-145.1;-0.11951;146.09;1.1319;-2944.4;-6.3705;2944.4;-179.88;17.039;1.1256;52;19.957;9.8105;0.052809;0.0065171;-8.2817;0.015189;11649;0;4.9398;0.091443;1902.7;1158.3;5.3167;0.43116;22335572;0;113.58;0.60388;0.60389;0.33028;0.1846;0.089001;0.016017;0.088054;-1.3442e-4;0;0;0;0;-0.0031356;0.013253;140;153.94;-84.969;-179.59;NaN;10.824;938.69;337.86;0.05;0.58425
53.591;535.22;-145.11;-0.23977;146.09;2.7768;-2945.3;-6.3751;2945.3;-179.88;16.937;2.7664;52;19.957;9.8105;0.39563;0.0065193;-2.2067;-2.4201e-4;11649;0;4.9398;0.091443;1897.8;1158.3;5.2818;0.43118;22351450;0;113.74;0.60388;0.60417;0.33028;0.1846;0.089002;0.12087;0.63905;-9.2233e-5;0;0;0;0;-2.2255e-4;0.013251;140;153.94;-85.261;-179.57;NaN;10.871;939.5;337.89;0.020475;0.5847
53.612;532.25;-145.11;-0.23217;146.09;2.7184;-2945.6;-6.377;2945.6;-179.88;16.879;2.7085;52;19.957;9.8105;0.3839;0.0065197;1.8983;1.2867e-5;11649;0;4.9398;0.091443;1897.9;1158.3;5.2829;0.43117;22356873;0;113.77;0.60388;0.60416;0.33028;0.1846;0.089002;0.11726;0.61976;-4.4828e-4;0;0;0;0;1.647e-4;0.01325;140;153.94;-85.264;-179.57;NaN;10.89;939.83;337.9;0.021106;0.58513
53.633;529.19;-145.12;-0.18618;146.09;2.1374;-2946;-6.3789;2946;-179.88;16.827;2.1292;52;19.957;9.8105;0.26412;0.0065201;5.3254;3.8956e-4;11649;0;4.9398;0.091443;1899.6;1158.3;5.2951;0.43114;22361451;0;113.77;0.60388;0.60401;0.33028;0.18459;0.089;0.080467;0.42462;2.8277e-4;0;0;0;0;0.0012962;0.013249;140;153.94;-85.185;-179.57;NaN;10.91;940.17;337.91;0.030798;0.58556
53.664;524.72;-145.12;-0.091425;146.09;1.0222;-2946.5;-6.3817;2946.5;-179.88;16.78;1.0181;52;19.957;9.8106;0.030756;0.0065203;7.4925;0.0017554;11649;0;4.9398;0.091443;1903;1158.3;5.319;0.43111;22368945;0;113.79;0.60387;0.60387;0.33028;0.18459;0.088998;0.0093236;0.046807;3.5438e-4;0;0;0;0;0.0025659;0.013248;140;153.94;-84.979;-179.59;NaN;10.939;940.67;337.93;0.046197;0.58599
53.71;518.02;-145.12;0.053517;146.09;0.45754;-2947.3;-6.386;2947.3;-179.88;16.767;0.4544;52;19.957;9.8106;0.27983;0.0065208;-4.5497;3.6769e-4;11649;0;4.9398;0.091443;1899.4;1158.3;5.2935;0.43108;2.238e7;0;113.89;0.60387;0.60401;0.33029;0.18459;0.088995;0.085282;0.45257;4.0823e-4;0;0;0;0;-9.4618e-4;0.013247;140;153.94;-84.677;-179.61;NaN;10.983;941.42;337.95;0.028866;0.58642
53.739;513.83;-145.12;0.1186;146.09;1.0929;-2947.7;-6.3886;2947.7;-179.88;16.791;1.0864;52;19.957;9.8106;0.40959;0.0065221;0.55036;1.1631e-4;11649;0;4.9398;0.091443;1897.6;1158.3;5.2803;0.431;22385014;0;113.94;0.60385;0.60416;0.33029;0.18458;0.08899;0.12517;0.66119;-4.8965e-4;0;0;0;0;1.3848e-5;0.013248;140;153.94;-84.615;-179.61;NaN;11.01;941.89;337.97;0.019755;0.58684
53.758;510.96;-145.12;0.10589;146.09;0.96563;-2948.1;-6.3904;2948.1;-179.88;16.813;0.9598;52;19.957;9.8106;0.38227;0.0065218;4.5467;9.1982e-4;11649;0;4.9398;0.091443;1898;1158.3;5.2831;0.43097;22388836;0;113.95;0.60385;0.60412;0.33029;0.18457;0.088988;0.11675;0.61581;2.6356e-4;0;0;0;0;9.4523e-4;0.013248;140;153.94;-84.666;-179.61;NaN;11.029;942.21;337.98;0.021208;0.58728
53.78;507.88;-145.11;0.042651;146.09;0.31549;-2948.4;-6.3923;2948.4;-179.88;16.827;0.31259;52;19.957;9.8106;0.24677;0.0065224;7.8864;-1.5068e-5;11649;0;4.9398;0.091443;1899.9;1158.3;5.2968;0.43095;22393970;0;113.95;0.60384;0.60396;0.33029;0.18457;0.088986;0.07515;0.39543;-9.3826e-5;0;0;0;0;0.0028439;0.013249;140;153.94;-84.8;-179.6;NaN;11.049;942.56;337.99;0.031811;0.58774
53.811;503.27;-145.11;-0.075612;146.09;1.0229;-2949;-6.3952;2949;-179.88;16.816;1.0201;52;19.957;9.8106;0.034629;0.0065223;-9.576;-0.0059469;11649;0;4.9398;0.091443;1902.9;1158.3;5.3186;0.43092;22401805;0;113.98;0.60384;0.60384;0.33029;0.18456;0.088984;0.010498;0.060497;-4.4259e-4;0;0;0;0;-0.0041931;0.013248;140;153.94;-85.089;-179.58;NaN;11.079;943.07;338.01;0.047717;0.58817
53.859;496.34;-145.12;-0.19138;146.08;2.6326;-2949.8;-6.3996;2949.8;-179.88;16.724;2.6256;52;19.957;9.8106;0.37181;0.0065247;-4.264;-4.2129e-4;11649;0;4.9398;0.091443;1898.1;1158.3;5.2841;0.43089;22414198;0;114.1;0.60383;0.60409;0.33029;0.18456;0.088983;0.11353;0.60051;1.9344e-5;0;0;0;0;-8.3135e-4;0.013246;140;153.94;-85.446;-179.55;NaN;11.124;943.84;338.04;0.021718;0.5886
53.881;493.19;-145.13;-0.2056;146.08;2.8965;-2950.1;-6.4015;2950.1;-179.88;16.664;2.8892;52;19.957;9.8106;0.42605;0.0065249;0.1111;0.0012878;11649;0;4.9398;0.091443;1897.3;1158.3;5.2786;0.4309;22420614;0;114.16;0.60383;0.60417;0.33029;0.18456;0.088983;0.13024;0.68763;-2.0416e-4;0;0;0;0;5.6439e-7;0.013245;140;153.94;-85.492;-179.55;NaN;11.144;944.2;338.05;0.018959;0.58903
53.9;490.44;-145.13;-0.19216;146.08;2.7399;-2950.4;-6.4033;2950.4;-179.88;16.61;2.7331;52;19.957;9.8107;0.39323;0.0065249;4.0125;0.0022785;11649;0;4.9398;0.091443;1897.8;1158.3;5.2819;0.4309;22426203;0;114.19;0.60383;0.60412;0.33029;0.18456;0.088983;0.12013;0.63327;2.3843e-4;0;0;0;0;7.3608e-4;0.013244;140;153.94;-85.453;-179.55;NaN;11.162;944.5;338.06;0.020579;0.5895
