# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
160.98;1906.2;-9.5083;0.0056302;9.5116;0.10442;1873.3;2.501;1873.3;0.076495;2.9365;0.10427;52;20.027;9.8063;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028609;1305735;0;114.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5195e-4;NaN;NaN;NaN;NaN;2.9863;1.929;793.9;332.47;0.5;0.27718
161.48;1901.4;-9.4842;0.048191;9.5513;0.9389;1871.7;2.5008;1871.7;0.076554;3.4054;0.93766;52;20.027;9.8063;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028727;1311673;0;115.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5511e-4;NaN;NaN;NaN;NaN;3.8421;1.9599;794.36;332.49;0.5;0.27722
161.98;1896.7;-9.5044;-0.040489;9.485;0.13207;1870;2.5007;1870;0.07662;3.4682;0.12571;52;20.027;9.8063;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028526;1303053;0;113.77;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8579e-4;NaN;NaN;NaN;NaN;3.5283;1.9908;794.82;332.51;0.5;0.27725
162.48;1891.9;-9.5008;0.0072782;9.5065;0.20517;1868.3;2.5005;1868.3;0.076684;3.3657;0.20504;52;20.027;9.8063;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028589;1306523;0;114.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.92e-4;NaN;NaN;NaN;NaN;3.2705;2.0217;795.29;332.52;0.5;0.27728
162.98;1887.2;-9.4994;0.002732;9.501;0.075762;1866.6;2.5003;1866.6;0.076747;3.3278;0.075713;52;20.027;9.8063;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028571;1306306;0;114.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8417e-4;NaN;NaN;NaN;NaN;3.2932;2.0526;795.77;332.54;0.5;0.27731
163.48;1882.4;-9.4951;0.008626;9.5035;0.28801;1865;2.5001;1865;0.076809;3.1839;0.28788;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028577;1307166;0;114.38;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8132e-4;NaN;NaN;NaN;NaN;3.05;2.0834;796.25;332.56;0.5;0.27735
163.98;1877.7;-9.4949;3.5049e-4;9.4951;0.02747;1863.4;2.4999;1863.4;0.076868;3.1702;0.027468;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.02855;1306546;0;114.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.7077e-4;NaN;NaN;NaN;NaN;3.1581;2.1143;796.73;332.58;0.5;0.27739
164.48;1872.9;-9.4923;0.0051617;9.4953;0.089088;1861.8;2.4998;1861.8;0.076929;3.2146;0.088938;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028549;1307098;0;114.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.698e-4;NaN;NaN;NaN;NaN;3.2571;2.1452;797.21;332.6;0.5;0.27742
164.98;1868.2;-9.4901;0.0044906;9.4926;0.074201;1860.2;2.4996;1860.2;0.076989;3.1776;0.074065;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028539;1307250;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.7271e-4;NaN;NaN;NaN;NaN;3.1438;2.176;797.69;332.62;0.5;0.27745
165.48;1863.4;-9.4839;0.012326;9.4978;0.39669;1858.7;2.4994;1858.7;0.077048;2.9794;0.39649;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028553;1308490;0;114.47;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.6994e-4;NaN;NaN;NaN;NaN;2.7952;2.2069;798.17;332.64;0.5;0.27749
165.98;1858.7;-9.4855;-0.003192;9.4843;0.089753;1857.2;2.4992;1857.2;0.077105;3.0242;0.089696;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028511;1307161;0;114.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5597e-4;NaN;NaN;NaN;NaN;3.067;2.2377;798.65;332.65;0.5;0.27753
166.48;1853.9;-9.4831;0.0047759;9.4858;0.077951;1855.7;2.4991;1855.7;0.077162;2.9853;0.077804;52;20.027;9.8064;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028514;1307889;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5909e-4;NaN;NaN;NaN;NaN;2.9498;2.2685;799.13;332.67;0.5;0.27756
166.98;1849.2;-9.4802;0.005912;9.4847;0.17665;1854.1;2.4989;1854.1;0.077219;3.0736;0.17655;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028509;1308257;0;114.32;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.563e-4;NaN;NaN;NaN;NaN;3.1568;2.2993;799.61;332.69;0.5;0.27759
167.48;1844.5;-9.4787;0.0029804;9.4802;0.011577;1852.6;2.4987;1852.6;0.077278;3.0792;0.011187;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028494;1308160;0;114.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.62e-4;NaN;NaN;NaN;NaN;3.0852;2.3301;800.09;332.71;0.5;0.27763
167.98;1839.7;-9.4651;0.027092;9.5004;0.66678;1851.1;2.4986;1851.2;0.077334;2.7461;0.66623;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028553;1311468;0;114.81;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.6226e-4;NaN;NaN;NaN;NaN;2.4378;2.361;800.57;332.73;0.5;0.27766
168.48;1835;-9.4728;-0.015353;9.4683;0.25355;1849.7;2.4984;1849.7;0.077388;2.8726;0.25308;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028455;1307567;0;114.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.3947e-4;NaN;NaN;NaN;NaN;2.9915;2.3917;801.05;332.75;0.5;0.27769
168.98;1830.3;-9.4696;0.006398;9.4771;0.29297;1848.3;2.4982;1848.3;0.077444;3.019;0.2929;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.02848;1309295;0;114.36;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.481e-4;NaN;NaN;NaN;NaN;3.1562;2.4225;801.53;332.77;0.5;0.27773
169.48;1825.5;-9.4665;0.0062021;9.4755;0.34583;1846.8;2.4981;1846.8;0.077501;2.8462;0.34577;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028473;1309596;0;114.38;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5748e-4;NaN;NaN;NaN;NaN;2.6862;2.4533;802.01;332.79;0.5;0.27776
169.98;1820.8;-9.4642;0.0046049;9.4725;0.34845;1845.4;2.4979;1845.4;0.077554;2.6719;0.34842;52;20.027;9.8065;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028463;1309701;0;114.36;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.459e-4;NaN;NaN;NaN;NaN;2.5108;2.4841;802.49;332.8;0.5;0.2778
170.48;1816.1;-9.4624;0.0035217;9.4691;0.31597;1844.1;2.4977;1844.1;0.077607;2.8299;0.31595;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028451;1309764;0;114.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.3484e-4;NaN;NaN;NaN;NaN;2.9776;2.5148;802.97;332.82;0.5;0.27783
170.98;1811.3;-9.4626;-2.2163e-4;9.4627;0.071205;1842.6;2.4976;1842.6;0.077662;2.8655;0.071205;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.02843;1309393;0;114.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4454e-4;NaN;NaN;NaN;NaN;2.8994;2.5456;803.45;332.84;0.5;0.27786
171.48;1806.6;-9.4603;0.0045593;9.4626;0.039978;1841.2;2.4974;1841.2;0.077717;2.8457;0.039717;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028428;1309903;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4682e-4;NaN;NaN;NaN;NaN;2.828;2.5763;803.93;332.86;0.5;0.2779
171.98;1801.9;-9.4573;0.00588;9.4616;0.16468;1839.8;2.4973;1839.8;0.077773;2.928;0.16457;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028424;1310282;0;114.32;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4537e-4;NaN;NaN;NaN;NaN;3.0052;2.6071;804.41;332.88;0.5;0.27793
172.48;1797.1;-9.45;0.014601;9.4684;0.47461;1838.2;2.4971;1838.2;0.077833;3.1651;0.47439;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028442;1311740;0;114.54;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5046e-4;NaN;NaN;NaN;NaN;3.3856;2.6378;804.88;332.9;0.5;0.27796
172.98;1792.4;-9.45;6.0508e-5;9.4571;0.38047;1836.7;2.497;1836.7;0.077893;2.9749;0.38047;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028407;1310694;0;114.32;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.6592e-4;NaN;NaN;NaN;NaN;2.7993;2.6686;805.36;332.92;0.5;0.278
173.48;1787.7;-9.4508;-0.0016268;9.451;0.14055;1835.2;2.4968;1835.2;0.077951;3.0452;0.14054;52;20.027;9.8066;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028387;1310362;0;114.23;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5297e-4;NaN;NaN;NaN;NaN;3.1112;2.6993;805.84;332.93;0.5;0.27804
173.98;1783;-9.4451;0.01148;9.4583;0.39057;1833.7;2.4966;1833.7;0.078009;2.85;0.3904;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028407;1311887;0;114.46;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5774e-4;NaN;NaN;NaN;NaN;2.6702;2.73;806.32;332.95;0.5;0.27809
174.48;1778.3;-9.4237;0.042861;9.4897;0.96046;1832.4;2.4965;1832.4;0.078059;2.3702;0.95951;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.0285;1316769;0;115.28;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4441e-4;NaN;NaN;NaN;NaN;1.9307;2.7607;806.8;332.97;0.5;0.27813
174.98;1773.5;-9.4357;-0.024155;9.4421;0.6137;1831.3;2.4963;1831.3;0.078102;2.0636;0.61323;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028355;1310677;0;114.18;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.14e-4;NaN;NaN;NaN;NaN;1.7803;2.7913;807.27;332.99;0.5;0.27816
175.48;1768.8;-9.4368;-0.0021526;9.4467;0.4744;1830.3;2.4962;1830.3;0.078139;1.8264;0.47439;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028368;1311834;0;114.35;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.9907e-4;NaN;NaN;NaN;NaN;1.6079;2.822;807.75;333.01;0.5;0.2782
175.98;1764.1;-9.4333;0.0070104;9.45;0.51789;1829.4;2.496;1829.4;0.078177;2.0853;0.51784;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028376;1312800;0;114.48;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.8818e-4;NaN;NaN;NaN;NaN;2.3252;2.8527;808.23;333.03;0.5;0.27823
176.48;1759.4;-9.4377;-0.008852;9.4337;0.086975;1828.3;2.4959;1828.3;0.078218;2.1286;0.086523;52;20.027;9.8067;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028325;1311050;0;114.14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.9993e-4;NaN;NaN;NaN;NaN;2.1695;2.8833;808.71;333.05;0.5;0.27827
176.98;1754.7;-9.43;0.015449;9.4481;0.4605;1827.2;2.4958;1827.2;0.078262;2.3587;0.46024;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028367;1313572;0;114.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.0246e-4;NaN;NaN;NaN;NaN;2.5716;2.914;809.18;333.06;0.5;0.2783
177.48;1750;-9.4329;-0.0057168;9.431;0.13899;1826;2.4957;1826;0.07831;2.4282;0.13887;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028314;1311699;0;114.18;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.139e-4;NaN;NaN;NaN;NaN;2.4932;2.9447;809.66;333.08;0.5;0.27834
177.98;1745.2;-9.4285;0.0087169;9.4375;0.30649;1824.7;2.4956;1824.7;0.07836;2.5813;0.30637;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028332;1313119;0;114.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.18e-4;NaN;NaN;NaN;NaN;2.7234;2.9753;810.14;333.1;0.5;0.27837
178.48;1740.5;-9.4227;0.011702;9.4402;0.48857;1823.4;2.4954;1823.4;0.078414;2.8256;0.48843;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028339;1314011;0;114.52;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2649e-4;NaN;NaN;NaN;NaN;3.0512;3.006;810.62;333.12;0.5;0.27841
178.98;1735.8;-9.4266;-0.0079208;9.4227;0.025767;1822;2.4953;1822;0.07847;2.8133;0.024519;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028285;1312084;0;114.15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4105e-4;NaN;NaN;NaN;NaN;2.8028;3.0366;811.09;333.14;0.5;0.27844
179.48;1731.1;-9.4241;0.0049547;9.4266;0.0078012;1820.6;2.4951;1820.6;0.078526;2.8163;0.0060257;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028295;1313143;0;114.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4058e-4;NaN;NaN;NaN;NaN;2.8199;3.0672;811.57;333.16;0.5;0.27848
179.98;1726.4;-9.4172;0.013887;9.4332;0.43174;1819.2;2.495;1819.2;0.07858;2.6005;0.43152;52;20.027;9.8068;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028313;1314571;0;114.51;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4057e-4;NaN;NaN;NaN;NaN;2.403;3.0979;812.05;333.18;0.5;0.27851
180.48;1721.7;-9.4172;-7.462e-5;9.4223;0.32135;1817.9;2.4948;1817.9;0.078633;2.7612;0.32135;52;20.027;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028279;1313560;0;114.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.267e-4;NaN;NaN;NaN;NaN;2.9099;3.1285;812.52;333.19;0.5;0.27854
180.98;1717;-9.4099;0.014605;9.4319;0.54689;1816.4;2.4947;1816.4;0.078691;3.0346;0.5467;52;20.027;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028306;1315406;0;114.59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.3653e-4;NaN;NaN;NaN;NaN;3.2862;3.1591;813;333.21;0.5;0.27857
181.48;1712.3;-9.3992;0.021429;9.4412;0.80351;1815;2.4945;1815;0.078747;2.633;0.80323;52;20.027;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028332;1317226;0;114.87;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5377e-4;NaN;NaN;NaN;NaN;2.2663;3.1897;813.48;333.23;0.5;0.27862
181.98;1707.6;-9.4069;-0.015299;9.4123;0.51544;1813.6;2.4944;1813.6;0.078802;2.8906;0.51522;52;20.026;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028244;1313692;0;114.22;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2717e-4;NaN;NaN;NaN;NaN;3.1283;3.2202;813.95;333.25;0.5;0.27865
182.48;1702.9;-9.4099;-0.0061011;9.409;0.20847;1812.2;2.4942;1812.2;0.078859;2.7864;0.20838;52;20.026;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028232;1313741;0;114.19;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4397e-4;NaN;NaN;NaN;NaN;2.6914;3.2508;814.43;333.27;0.5;0.27869
182.98;1698.2;-9.4061;0.0075741;9.4146;0.30926;1810.8;2.4941;1810.8;0.078917;2.941;0.30917;52;20.026;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028248;1315036;0;114.39;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.3752e-4;NaN;NaN;NaN;NaN;3.0836;3.2814;814.91;333.29;0.5;0.27873
183.48;1693.5;-9.3958;0.020645;9.4265;0.64798;1809.4;2.4939;1809.4;0.078972;2.6171;0.64765;52;20.026;9.8069;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028282;1317203;0;114.73;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4721e-4;NaN;NaN;NaN;NaN;2.3219;3.3119;815.38;333.31;0.5;0.27876
183.98;1688.8;-9.4041;-0.016507;9.3968;0.14116;1808.1;2.4938;1808.1;0.079024;2.547;0.14019;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028191;1313557;0;114.06;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2594e-4;NaN;NaN;NaN;NaN;2.4834;3.3425;815.86;333.32;0.5;0.2788
184.48;1684.1;-9.4009;0.0062275;9.4059;0.19444;1806.8;2.4936;1806.8;0.079074;2.4499;0.19434;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028217;1315340;0;114.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2245e-4;NaN;NaN;NaN;NaN;2.3616;3.373;816.33;333.34;0.5;0.27883
184.98;1679.4;-9.3989;0.0040968;9.4025;0.17994;1805.6;2.4935;1805.6;0.079124;2.5398;0.1799;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028205;1315378;0;114.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.1658e-4;NaN;NaN;NaN;NaN;2.6231;3.4036;816.81;333.36;0.5;0.27887
185.48;1674.7;-9.3968;0.0041324;9.4002;0.1639;1804.3;2.4933;1804.3;0.079174;2.4579;0.16385;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028197;1315556;0;114.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.216e-4;NaN;NaN;NaN;NaN;2.3837;3.4342;817.28;333.38;0.5;0.27891
185.98;1670;-9.3948;0.0041314;9.3978;0.14375;1803.1;2.4932;1803.1;0.079225;2.5297;0.14369;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028188;1315734;0;114.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.167e-4;NaN;NaN;NaN;NaN;2.5963;3.4647;817.76;333.4;0.5;0.27896
186.48;1665.3;-9.3888;0.011965;9.403;0.41054;1801.8;2.4931;1801.8;0.079278;2.7349;0.41037;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028202;1316960;0;114.48;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2068e-4;NaN;NaN;NaN;NaN;2.9232;3.4952;818.24;333.42;0.5;0.27899
186.98;1660.6;-9.3906;-0.0037095;9.3895;0.12625;1800.4;2.4929;1800.4;0.079333;2.6718;0.12619;52;20.026;9.807;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.02816;1315581;0;114.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.3258e-4;NaN;NaN;NaN;NaN;2.6149;3.5258;818.71;333.44;0.5;0.27903
187.48;1655.9;-9.3831;0.015006;9.4012;0.46579;1799;2.4928;1799;0.07939;2.9046;0.46554;52;20.026;9.8071;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028193;1317721;0;114.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.2884e-4;NaN;NaN;NaN;NaN;3.1177;3.5563;819.19;333.45;0.5;0.27908
187.98;1651.2;-9.3865;-0.006716;9.3835;0.089354;1797.6;2.4926;1797.6;0.079449;2.86;0.089101;52;20.026;9.8071;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028139;1315743;0;114.17;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4298e-4;NaN;NaN;NaN;NaN;2.8201;3.5868;819.66;333.47;0.5;0.27912
188.48;1646.5;-9.3823;0.0083511;9.3902;0.27486;1796.1;2.4925;1796.1;0.079509;2.9974;0.27474;52;20.026;9.8071;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028157;1317182;0;114.38;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4035e-4;NaN;NaN;NaN;NaN;3.1236;3.6173;820.14;333.49;0.5;0.27915
188.98;1641.8;-9.3802;0.0041758;9.386;0.27322;1794.6;2.4923;1794.6;0.079572;3.134;0.27318;52;20.026;9.8071;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028143;1317094;0;114.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.4907e-4;NaN;NaN;NaN;NaN;3.2595;3.6478;820.61;333.51;0.5;0.27918
189.48;1637.1;-9.3729;0.014609;9.3936;0.52495;1793;2.4921;1793;0.079639;3.3964;0.52475;52;20.026;9.8071;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.028164;1318674;0;114.58;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.5824e-4;NaN;NaN;NaN;NaN;3.636;3.6783;821.09;333.53;0.5;0.27922
